,symbol,optionType,expiration,strike,lastPrice,lastTradeDate,inTheMoney,maturity,S0,sigma,returns,method
6503,^NDX,calls,2024-09-20,11900.0,3785.51,2023-09-29,True,357,14715.240234375,0.26732421906843534,0.14863832502787086,E
6504,^NDX,calls,2024-09-20,12000.0,3704.24,2023-09-29,True,357,14715.240234375,0.26732421906843534,0.14863832502787086,E
6505,^NDX,puts,2024-09-20,11800.0,284.7,2023-09-29,False,357,14715.240234375,0.26732421906843534,0.14863832502787086,E
6506,^NDX,puts,2024-09-20,11900.0,297.27,2023-09-29,False,357,14715.240234375,0.26732421906843534,0.14863832502787086,E
6507,^NDX,puts,2024-12-20,9200.0,121.0,2023-09-29,False,448,14715.240234375,0.26732421906843534,0.14863832502787086,E
6508,^NDX,puts,2024-05-17,11300.0,118.45,2023-09-15,False,245,15202.400390625,0.2680504910047429,0.1566865075465496,E
6509,^NDX,calls,2024-06-21,18900.0,133.3,2023-09-15,False,280,15202.400390625,0.2680504910047429,0.1566865075465496,E
6510,^NDX,calls,2024-09-20,12100.0,4009.07,2023-09-15,True,371,15202.400390625,0.2680504910047429,0.1566865075465496,E
6511,^NDX,calls,2024-12-20,12000.0,4441.2,2023-09-15,True,462,15202.400390625,0.2680504910047429,0.1566865075465496,E
6512,^NDX,calls,2024-12-20,12100.0,4359.7,2023-09-15,True,462,15202.400390625,0.2680504910047429,0.1566865075465496,E
6513,^NDX,puts,2024-12-20,6500.0,34.0,2023-09-15,False,462,15202.400390625,0.2680504910047429,0.1566865075465496,E
6514,^NDX,puts,2024-12-20,11900.0,300.4,2023-09-15,False,462,15202.400390625,0.2680504910047429,0.1566865075465496,E
6515,^RUT,calls,2023-11-22,1660.0,65.5,2023-11-08,True,14,1714.0699462890625,0.2783878901044257,0.016295489899602243,E
6516,^RUT,calls,2023-11-22,1725.0,24.88,2023-11-08,True,14,1714.0699462890625,0.2783878901044257,0.016295489899602243,E
6517,^RUT,puts,2023-11-24,1415.0,0.4,2023-11-08,False,16,1714.0699462890625,0.2783878901044257,0.016295489899602243,E
6518,^RUT,puts,2023-11-24,1430.0,0.51,2023-11-08,False,16,1714.0699462890625,0.2783878901044257,0.016295489899602243,E
6519,^RUT,puts,2023-11-24,1490.0,0.7,2023-11-08,False,16,1714.0699462890625,0.2783878901044257,0.016295489899602243,E
6520,^RUT,calls,2023-11-30,1980.0,0.1,2023-11-08,False,22,1714.0699462890625,0.2783878901044257,0.016295489899602243,E
6521,^RUT,puts,2023-12-01,1200.0,0.2,2023-11-08,False,23,1714.0699462890625,0.2783878901044257,0.016295489899602243,E
6522,^RUT,puts,2023-12-08,1460.0,1.4,2023-11-08,False,30,1714.0699462890625,0.2783878901044257,0.016295489899602243,E
6523,^RUT,puts,2023-12-15,1050.0,0.2,2023-11-08,False,37,1714.0699462890625,0.2783878901044257,0.016295489899602243,E
6524,^RUT,puts,2023-12-22,1300.0,1.07,2023-11-08,False,44,1714.0699462890625,0.2783878901044257,0.016295489899602243,E
6525,^RUT,calls,2024-01-19,2400.0,0.1,2023-11-08,False,72,1714.0699462890625,0.2783878901044257,0.016295489899602243,E
6526,^RUT,calls,2024-01-31,1740.0,61.84,2023-11-08,True,84,1714.0699462890625,0.2783878901044257,0.016295489899602243,E
6527,^RUT,calls,2024-01-31,1880.0,12.35,2023-11-08,False,84,1714.0699462890625,0.2783878901044257,0.016295489899602243,E
6528,^RUT,puts,2024-01-31,1530.0,13.3,2023-11-08,False,84,1714.0699462890625,0.2783878901044257,0.016295489899602243,E
6529,^RUT,calls,2024-02-29,1750.0,73.33,2023-11-08,True,113,1714.0699462890625,0.2783878901044257,0.016295489899602243,E
6530,^RUT,puts,2024-02-29,1300.0,5.25,2023-11-08,False,113,1714.0699462890625,0.2783878901044257,0.016295489899602243,E
6531,^RUT,calls,2024-03-15,1910.0,18.0,2023-11-08,False,128,1714.0699462890625,0.2783878901044257,0.016295489899602243,E
6532,^RUT,puts,2024-03-15,1530.0,21.3,2023-11-08,False,128,1714.0699462890625,0.2783878901044257,0.016295489899602243,E
6533,^RUT,puts,2024-03-28,1000.0,2.0,2023-11-08,False,141,1714.0699462890625,0.2783878901044257,0.016295489899602243,E
6534,^RUT,puts,2024-06-28,1100.0,6.78,2023-11-08,False,233,1714.0699462890625,0.2783878901044257,0.016295489899602243,E
6535,^RUT,calls,2024-09-20,1950.0,51.82,2023-11-08,False,317,1714.0699462890625,0.2783878901044257,0.016295489899602243,E
6536,^RUT,calls,2024-09-20,1960.0,49.07,2023-11-08,False,317,1714.0699462890625,0.2783878901044257,0.016295489899602243,E
6537,^RUT,calls,2024-09-20,2130.0,20.2,2023-11-08,False,317,1714.0699462890625,0.2783878901044257,0.016295489899602243,E
6538,^RUT,puts,2024-09-20,1480.0,39.16,2023-11-08,False,317,1714.0699462890625,0.2783878901044257,0.016295489899602243,E
6539,^RUT,calls,2024-12-20,1700.0,198.34,2023-11-08,True,408,1714.0699462890625,0.2783878901044257,0.016295489899602243,E
6540,^RUT,calls,2024-12-20,3200.0,0.5,2023-11-08,False,408,1714.0699462890625,0.2783878901044257,0.016295489899602243,E
6541,^RUT,puts,2024-12-20,600.0,2.6,2023-11-08,False,408,1714.0699462890625,0.2783878901044257,0.016295489899602243,E
6542,^RUT,puts,2025-06-20,950.0,13.1,2023-11-08,False,590,1714.0699462890625,0.2783878901044257,0.016295489899602243,E
6543,^RUT,calls,2025-12-19,2400.0,36.8,2023-11-08,False,772,1714.0699462890625,0.2783878901044257,0.016295489899602243,E
6544,^RUT,calls,2025-12-19,2600.0,19.4,2023-11-08,False,772,1714.0699462890625,0.2783878901044257,0.016295489899602243,E
6545,^RUT,calls,2023-11-22,1665.0,42.57,2023-11-10,True,12,1705.3199462890625,0.2782993796223937,0.015229864940144472,E
6546,^RUT,calls,2023-11-22,1685.0,24.2,2023-11-10,True,12,1705.3199462890625,0.2782993796223937,0.015229864940144472,E
6547,^RUT,calls,2023-11-22,1690.0,23.4,2023-11-10,True,12,1705.3199462890625,0.2782993796223937,0.015229864940144472,E
6548,^RUT,puts,2023-11-22,1475.0,0.5,2023-11-10,False,12,1705.3199462890625,0.2782993796223937,0.015229864940144472,E
6549,^RUT,puts,2023-11-22,1545.0,1.05,2023-11-10,False,12,1705.3199462890625,0.2782993796223937,0.015229864940144472,E
6550,^RUT,calls,2023-11-24,1710.0,15.56,2023-11-10,True,14,1705.3199462890625,0.2782993796223937,0.015229864940144472,E
6551,^RUT,puts,2023-11-24,1355.0,0.23,2023-11-10,False,14,1705.3199462890625,0.2782993796223937,0.015229864940144472,E
6552,^RUT,puts,2023-11-24,1445.0,0.34,2023-11-10,False,14,1705.3199462890625,0.2782993796223937,0.015229864940144472,E
6553,^RUT,puts,2023-11-24,1450.0,0.46,2023-11-10,False,14,1705.3199462890625,0.2782993796223937,0.015229864940144472,E
6554,^RUT,puts,2023-11-24,1455.0,0.42,2023-11-10,False,14,1705.3199462890625,0.2782993796223937,0.015229864940144472,E
6555,^RUT,puts,2023-11-24,1515.0,0.8,2023-11-10,False,14,1705.3199462890625,0.2782993796223937,0.015229864940144472,E
6556,^RUT,puts,2023-11-24,1555.0,1.65,2023-11-10,False,14,1705.3199462890625,0.2782993796223937,0.015229864940144472,E
6557,^RUT,puts,2023-11-27,1500.0,0.85,2023-11-10,False,17,1705.3199462890625,0.2782993796223937,0.015229864940144472,E
6558,^RUT,puts,2023-11-30,1450.0,0.65,2023-11-10,False,20,1705.3199462890625,0.2782993796223937,0.015229864940144472,E
6559,^RUT,puts,2023-11-30,1460.0,0.8,2023-11-10,False,20,1705.3199462890625,0.2782993796223937,0.015229864940144472,E
6560,^RUT,puts,2023-12-01,1330.0,0.35,2023-11-10,False,21,1705.3199462890625,0.2782993796223937,0.015229864940144472,E
6561,^RUT,puts,2023-12-01,1400.0,0.58,2023-11-10,False,21,1705.3199462890625,0.2782993796223937,0.015229864940144472,E
6562,^RUT,puts,2023-12-01,1465.0,0.83,2023-11-10,False,21,1705.3199462890625,0.2782993796223937,0.015229864940144472,E
6563,^RUT,calls,2023-12-08,1515.0,187.84,2023-11-10,True,28,1705.3199462890625,0.2782993796223937,0.015229864940144472,E
6564,^RUT,calls,2023-12-08,1525.0,178.2,2023-11-10,True,28,1705.3199462890625,0.2782993796223937,0.015229864940144472,E
6565,^RUT,calls,2023-12-08,1590.0,112.93,2023-11-10,True,28,1705.3199462890625,0.2782993796223937,0.015229864940144472,E
6566,^RUT,puts,2023-12-08,1115.0,0.2,2023-11-10,False,28,1705.3199462890625,0.2782993796223937,0.015229864940144472,E
6567,^RUT,puts,2023-12-08,1430.0,1.19,2023-11-10,False,28,1705.3199462890625,0.2782993796223937,0.015229864940144472,E
6568,^RUT,puts,2023-12-08,1505.0,2.85,2023-11-10,False,28,1705.3199462890625,0.2782993796223937,0.015229864940144472,E
6569,^RUT,calls,2023-12-15,1500.0,191.85,2023-11-10,True,35,1705.3199462890625,0.2782993796223937,0.015229864940144472,E
6570,^RUT,calls,2023-12-15,1620.0,102.98,2023-11-10,True,35,1705.3199462890625,0.2782993796223937,0.015229864940144472,E
6571,^RUT,calls,2023-12-15,1685.0,43.81,2023-11-10,True,35,1705.3199462890625,0.2782993796223937,0.015229864940144472,E
6572,^RUT,calls,2023-12-22,1685.0,47.47,2023-11-10,True,42,1705.3199462890625,0.2782993796223937,0.015229864940144472,E
6573,^RUT,calls,2023-12-22,1715.0,37.8,2023-11-10,True,42,1705.3199462890625,0.2782993796223937,0.015229864940144472,E
6574,^RUT,puts,2023-12-22,1080.0,0.25,2023-11-10,False,42,1705.3199462890625,0.2782993796223937,0.015229864940144472,E
6575,^RUT,puts,2023-12-22,1380.0,1.61,2023-11-10,False,42,1705.3199462890625,0.2782993796223937,0.015229864940144472,E
6576,^RUT,puts,2023-12-22,1510.0,4.26,2023-11-10,False,42,1705.3199462890625,0.2782993796223937,0.015229864940144472,E
6577,^RUT,puts,2023-12-22,1525.0,6.08,2023-11-10,False,42,1705.3199462890625,0.2782993796223937,0.015229864940144472,E
6578,^RUT,puts,2023-12-22,1530.0,6.36,2023-11-10,False,42,1705.3199462890625,0.2782993796223937,0.015229864940144472,E
6579,^RUT,calls,2023-12-29,1440.0,272.45,2023-11-10,True,49,1705.3199462890625,0.2782993796223937,0.015229864940144472,E
6580,^RUT,calls,2024-01-19,1720.0,48.8,2023-11-10,True,70,1705.3199462890625,0.2782993796223937,0.015229864940144472,E
6581,^RUT,calls,2024-01-19,1725.0,43.4,2023-11-10,True,70,1705.3199462890625,0.2782993796223937,0.015229864940144472,E
6582,^RUT,calls,2024-01-19,1745.0,33.73,2023-11-10,True,70,1705.3199462890625,0.2782993796223937,0.015229864940144472,E
6583,^RUT,calls,2024-01-19,1755.0,28.36,2023-11-10,True,70,1705.3199462890625,0.2782993796223937,0.015229864940144472,E
6584,^RUT,calls,2024-01-31,1680.0,73.6,2023-11-10,True,82,1705.3199462890625,0.2782993796223937,0.015229864940144472,E
6585,^RUT,calls,2024-01-31,1690.0,77.2,2023-11-10,True,82,1705.3199462890625,0.2782993796223937,0.015229864940144472,E
6586,^RUT,puts,2024-01-31,2100.0,384.94,2023-11-10,True,82,1705.3199462890625,0.2782993796223937,0.015229864940144472,E
6587,^RUT,puts,2024-01-31,2120.0,404.47,2023-11-10,True,82,1705.3199462890625,0.2782993796223937,0.015229864940144472,E
6588,^RUT,puts,2024-02-29,1730.0,71.7,2023-11-10,False,111,1705.3199462890625,0.2782993796223937,0.015229864940144472,E
6589,^RUT,puts,2024-02-29,1770.0,89.11,2023-11-10,False,111,1705.3199462890625,0.2782993796223937,0.015229864940144472,E
6590,^RUT,puts,2024-02-29,1780.0,94.78,2023-11-10,False,111,1705.3199462890625,0.2782993796223937,0.015229864940144472,E
6591,^RUT,calls,2024-03-15,1670.0,95.7,2023-11-10,True,126,1705.3199462890625,0.2782993796223937,0.015229864940144472,E
6592,^RUT,calls,2024-03-15,1680.0,92.3,2023-11-10,True,126,1705.3199462890625,0.2782993796223937,0.015229864940144472,E
6593,^RUT,puts,2024-03-15,1630.0,42.8,2023-11-10,False,126,1705.3199462890625,0.2782993796223937,0.015229864940144472,E
6594,^RUT,puts,2024-03-15,1860.0,162.79,2023-11-10,True,126,1705.3199462890625,0.2782993796223937,0.015229864940144472,E
6595,^RUT,puts,2024-03-15,1990.0,276.45,2023-11-10,True,126,1705.3199462890625,0.2782993796223937,0.015229864940144472,E
6596,^RUT,calls,2024-03-28,1740.0,62.4,2023-11-10,True,139,1705.3199462890625,0.2782993796223937,0.015229864940144472,E
6597,^RUT,puts,2024-03-28,1480.0,17.8,2023-11-10,False,139,1705.3199462890625,0.2782993796223937,0.015229864940144472,E
6598,^RUT,puts,2024-03-28,1540.0,29.05,2023-11-10,False,139,1705.3199462890625,0.2782993796223937,0.015229864940144472,E
6599,^RUT,puts,2024-03-28,1780.0,99.82,2023-11-10,False,139,1705.3199462890625,0.2782993796223937,0.015229864940144472,E
6600,^RUT,calls,2024-06-28,1700.0,118.47,2023-11-10,True,231,1705.3199462890625,0.2782993796223937,0.015229864940144472,E
6601,^RUT,puts,2024-09-20,1920.0,211.5,2023-11-10,True,315,1705.3199462890625,0.2782993796223937,0.015229864940144472,E
6602,^RUT,calls,2024-12-20,2300.0,9.9,2023-11-10,False,406,1705.3199462890625,0.2782993796223937,0.015229864940144472,E
6603,^RUT,calls,2024-12-20,2400.0,5.8,2023-11-10,False,406,1705.3199462890625,0.2782993796223937,0.015229864940144472,E
6604,^RUT,calls,2025-12-19,2000.0,115.0,2023-11-10,False,770,1705.3199462890625,0.2782993796223937,0.015229864940144472,E
6605,^RUT,calls,2025-12-19,2250.0,51.5,2023-11-10,False,770,1705.3199462890625,0.2782993796223937,0.015229864940144472,E
6606,^RUT,calls,2023-11-22,1970.0,0.15,2023-11-14,False,8,1798.3199462890625,0.2790987669731096,0.02597636160949804,E
6607,^RUT,calls,2023-11-22,1995.0,0.15,2023-11-14,False,8,1798.3199462890625,0.2790987669731096,0.02597636160949804,E
6608,^RUT,puts,2023-11-22,1420.0,0.1,2023-11-14,False,8,1798.3199462890625,0.2790987669731096,0.02597636160949804,E
6609,^RUT,puts,2023-11-22,1450.0,0.15,2023-11-14,False,8,1798.3199462890625,0.2790987669731096,0.02597636160949804,E
6610,^RUT,puts,2023-11-22,1540.0,0.1,2023-11-14,False,8,1798.3199462890625,0.2790987669731096,0.02597636160949804,E
6611,^RUT,puts,2023-11-22,1550.0,0.25,2023-11-14,False,8,1798.3199462890625,0.2790987669731096,0.02597636160949804,E
6612,^RUT,puts,2023-11-22,1580.0,0.25,2023-11-14,False,8,1798.3199462890625,0.2790987669731096,0.02597636160949804,E
6613,^RUT,puts,2023-11-22,1615.0,0.38,2023-11-14,False,8,1798.3199462890625,0.2790987669731096,0.02597636160949804,E
6614,^RUT,puts,2023-11-22,1625.0,0.48,2023-11-14,False,8,1798.3199462890625,0.2790987669731096,0.02597636160949804,E
6615,^RUT,calls,2023-11-24,1725.0,70.7,2023-11-14,True,10,1798.3199462890625,0.2790987669731096,0.02597636160949804,E
6616,^RUT,puts,2023-11-24,1325.0,0.1,2023-11-14,False,10,1798.3199462890625,0.2790987669731096,0.02597636160949804,E
6617,^RUT,puts,2023-11-24,1550.0,0.3,2023-11-14,False,10,1798.3199462890625,0.2790987669731096,0.02597636160949804,E
6618,^RUT,puts,2023-11-24,1565.0,0.32,2023-11-14,False,10,1798.3199462890625,0.2790987669731096,0.02597636160949804,E
6619,^RUT,puts,2023-11-24,1575.0,0.45,2023-11-14,False,10,1798.3199462890625,0.2790987669731096,0.02597636160949804,E
6620,^RUT,puts,2023-11-24,1580.0,0.5,2023-11-14,False,10,1798.3199462890625,0.2790987669731096,0.02597636160949804,E
6621,^RUT,puts,2023-11-24,1615.0,0.52,2023-11-14,False,10,1798.3199462890625,0.2790987669731096,0.02597636160949804,E
6622,^RUT,puts,2023-11-24,1855.0,69.93,2023-11-14,True,10,1798.3199462890625,0.2790987669731096,0.02597636160949804,E
6623,^RUT,puts,2023-11-24,1900.0,101.45,2023-11-14,True,10,1798.3199462890625,0.2790987669731096,0.02597636160949804,E
6624,^RUT,puts,2023-11-27,1570.0,0.5,2023-11-14,False,13,1798.3199462890625,0.2790987669731096,0.02597636160949804,E
6625,^RUT,puts,2023-11-27,1620.0,0.57,2023-11-14,False,13,1798.3199462890625,0.2790987669731096,0.02597636160949804,E
6626,^RUT,puts,2023-11-27,1640.0,0.83,2023-11-14,False,13,1798.3199462890625,0.2790987669731096,0.02597636160949804,E
6627,^RUT,puts,2023-11-27,1645.0,0.91,2023-11-14,False,13,1798.3199462890625,0.2790987669731096,0.02597636160949804,E
6628,^RUT,puts,2023-11-27,1895.0,97.25,2023-11-14,True,13,1798.3199462890625,0.2790987669731096,0.02597636160949804,E
6629,^RUT,calls,2023-11-29,1770.0,41.78,2023-11-14,True,15,1798.3199462890625,0.2790987669731096,0.02597636160949804,E
6630,^RUT,calls,2023-11-29,1780.0,35.77,2023-11-14,True,15,1798.3199462890625,0.2790987669731096,0.02597636160949804,E
6631,^RUT,calls,2023-11-30,1620.0,156.89,2023-11-14,True,16,1798.3199462890625,0.2790987669731096,0.02597636160949804,E
6632,^RUT,calls,2023-11-30,1690.0,106.44,2023-11-14,True,16,1798.3199462890625,0.2790987669731096,0.02597636160949804,E
6633,^RUT,calls,2023-11-30,2030.0,0.27,2023-11-14,False,16,1798.3199462890625,0.2790987669731096,0.02597636160949804,E
6634,^RUT,calls,2023-11-30,2040.0,0.24,2023-11-14,False,16,1798.3199462890625,0.2790987669731096,0.02597636160949804,E
6635,^RUT,calls,2023-11-30,2080.0,0.09,2023-11-14,False,16,1798.3199462890625,0.2790987669731096,0.02597636160949804,E
6636,^RUT,calls,2023-11-30,2100.0,0.08,2023-11-14,False,16,1798.3199462890625,0.2790987669731096,0.02597636160949804,E
6637,^RUT,calls,2023-11-30,2150.0,0.22,2023-11-14,False,16,1798.3199462890625,0.2790987669731096,0.02597636160949804,E
6638,^RUT,puts,2023-11-30,1510.0,0.45,2023-11-14,False,16,1798.3199462890625,0.2790987669731096,0.02597636160949804,E
6639,^RUT,puts,2023-11-30,1520.0,0.54,2023-11-14,False,16,1798.3199462890625,0.2790987669731096,0.02597636160949804,E
6640,^RUT,puts,2023-11-30,1570.0,0.63,2023-11-14,False,16,1798.3199462890625,0.2790987669731096,0.02597636160949804,E
6641,^RUT,puts,2023-11-30,1860.0,96.71,2023-11-14,True,16,1798.3199462890625,0.2790987669731096,0.02597636160949804,E
6642,^RUT,calls,2023-12-01,1655.0,132.5,2023-11-14,True,17,1798.3199462890625,0.2790987669731096,0.02597636160949804,E
6643,^RUT,calls,2023-12-01,1670.0,100.61,2023-11-14,True,17,1798.3199462890625,0.2790987669731096,0.02597636160949804,E
6644,^RUT,calls,2023-12-01,1675.0,96.07,2023-11-14,True,17,1798.3199462890625,0.2790987669731096,0.02597636160949804,E
6645,^RUT,calls,2023-12-01,1680.0,115.33,2023-11-14,True,17,1798.3199462890625,0.2790987669731096,0.02597636160949804,E
6646,^RUT,calls,2023-12-01,1690.0,91.39,2023-11-14,True,17,1798.3199462890625,0.2790987669731096,0.02597636160949804,E
6647,^RUT,calls,2023-12-01,1725.0,75.6,2023-11-14,True,17,1798.3199462890625,0.2790987669731096,0.02597636160949804,E
6648,^RUT,calls,2023-12-01,1745.0,64.14,2023-11-14,True,17,1798.3199462890625,0.2790987669731096,0.02597636160949804,E
6649,^RUT,puts,2023-12-01,1340.0,0.2,2023-11-14,False,17,1798.3199462890625,0.2790987669731096,0.02597636160949804,E
6650,^RUT,puts,2023-12-01,1360.0,0.17,2023-11-14,False,17,1798.3199462890625,0.2790987669731096,0.02597636160949804,E
6651,^RUT,puts,2023-12-01,1420.0,0.25,2023-11-14,False,17,1798.3199462890625,0.2790987669731096,0.02597636160949804,E
6652,^RUT,puts,2023-12-01,1425.0,0.35,2023-11-14,False,17,1798.3199462890625,0.2790987669731096,0.02597636160949804,E
6653,^RUT,puts,2023-12-01,1490.0,0.33,2023-11-14,False,17,1798.3199462890625,0.2790987669731096,0.02597636160949804,E
6654,^RUT,puts,2023-12-01,1515.0,0.6,2023-11-14,False,17,1798.3199462890625,0.2790987669731096,0.02597636160949804,E
6655,^RUT,puts,2023-12-01,1550.0,0.85,2023-11-14,False,17,1798.3199462890625,0.2790987669731096,0.02597636160949804,E
6656,^RUT,puts,2023-12-01,1570.0,0.85,2023-11-14,False,17,1798.3199462890625,0.2790987669731096,0.02597636160949804,E
6657,^RUT,puts,2023-12-01,1615.0,1.24,2023-11-14,False,17,1798.3199462890625,0.2790987669731096,0.02597636160949804,E
6658,^RUT,puts,2023-12-01,1640.0,1.44,2023-11-14,False,17,1798.3199462890625,0.2790987669731096,0.02597636160949804,E
6659,^RUT,puts,2023-12-01,1835.0,57.7,2023-11-14,True,17,1798.3199462890625,0.2790987669731096,0.02597636160949804,E
6660,^RUT,puts,2023-12-01,1855.0,74.57,2023-11-14,True,17,1798.3199462890625,0.2790987669731096,0.02597636160949804,E
6661,^RUT,puts,2023-12-01,1885.0,105.2,2023-11-14,True,17,1798.3199462890625,0.2790987669731096,0.02597636160949804,E
6662,^RUT,calls,2023-12-08,1665.0,110.07,2023-11-14,True,24,1798.3199462890625,0.2790987669731096,0.02597636160949804,E
6663,^RUT,calls,2023-12-08,1680.0,117.21,2023-11-14,True,24,1798.3199462890625,0.2790987669731096,0.02597636160949804,E
6664,^RUT,calls,2023-12-08,1695.0,89.45,2023-11-14,True,24,1798.3199462890625,0.2790987669731096,0.02597636160949804,E
6665,^RUT,calls,2023-12-08,1700.0,104.0,2023-11-14,True,24,1798.3199462890625,0.2790987669731096,0.02597636160949804,E
6666,^RUT,calls,2023-12-08,1710.0,79.12,2023-11-14,True,24,1798.3199462890625,0.2790987669731096,0.02597636160949804,E
6667,^RUT,puts,2023-12-08,1275.0,0.22,2023-11-14,False,24,1798.3199462890625,0.2790987669731096,0.02597636160949804,E
6668,^RUT,puts,2023-12-08,1475.0,0.69,2023-11-14,False,24,1798.3199462890625,0.2790987669731096,0.02597636160949804,E
6669,^RUT,puts,2023-12-08,1480.0,0.75,2023-11-14,False,24,1798.3199462890625,0.2790987669731096,0.02597636160949804,E
6670,^RUT,puts,2023-12-08,1485.0,0.75,2023-11-14,False,24,1798.3199462890625,0.2790987669731096,0.02597636160949804,E
6671,^RUT,puts,2023-12-08,1605.0,2.05,2023-11-14,False,24,1798.3199462890625,0.2790987669731096,0.02597636160949804,E
