symbol,expiration,optionType,strike,lastPrice,inTheMoney
aapl,2024-03-15,puts,120.0,0.26,False
aapl,2024-03-15,puts,125.0,0.34,False
aapl,2024-03-15,puts,130.0,0.42,False
aapl,2024-03-15,puts,135.0,0.52,False
aapl,2024-03-15,puts,140.0,0.66,False
aapl,2024-03-15,puts,145.0,0.86,False
aapl,2024-03-15,puts,150.0,1.1,False
aapl,2024-03-15,puts,155.0,1.47,False
aapl,2024-03-15,puts,160.0,1.92,False
aapl,2024-03-15,puts,165.0,2.61,False
aapl,2024-03-15,puts,170.0,3.4,False
aapl,2024-03-15,puts,175.0,4.54,False
aapl,2024-03-15,puts,180.0,5.95,False
aapl,2024-03-15,puts,185.0,7.75,True
aapl,2024-03-15,puts,190.0,10.15,True
aapl,2024-03-15,puts,195.0,12.75,True
aapl,2024-03-15,puts,200.0,16.38,True
aapl,2024-03-15,puts,205.0,20.64,True
aapl,2024-03-15,puts,210.0,25.26,True
aapl,2024-03-15,puts,215.0,32.79,True
aapl,2024-03-15,puts,220.0,34.0,True
aapl,2024-03-15,puts,225.0,41.08,True
aapl,2024-03-15,puts,230.0,50.5,True
aapl,2024-03-15,puts,235.0,93.27,True
aapl,2024-03-15,puts,240.0,98.31,True
aapl,2024-03-15,puts,245.0,72.78,True
aapl,2024-03-15,puts,250.0,80.6,True
aapl,2024-03-15,puts,270.0,141.05,True
aapl,2024-03-15,puts,275.0,139.65,True
aapl,2024-03-15,puts,280.0,114.02,True
aapl,2024-03-15,puts,285.0,130.86,True
aapl,2024-04-19,calls,80.0,96.09,True
aapl,2024-04-19,calls,85.0,99.23,True
aapl,2024-04-19,calls,90.0,92.23,True
aapl,2024-04-19,calls,95.0,89.33,True
aapl,2024-04-19,calls,100.0,87.91,True
aapl,2024-04-19,calls,105.0,75.72,True
aapl,2024-04-19,calls,110.0,74.95,True
aapl,2024-04-19,calls,115.0,70.37,True
aapl,2024-04-19,calls,120.0,66.5,True
aapl,2024-04-19,calls,125.0,61.4,True
aapl,2024-04-19,calls,130.0,55.35,True
aapl,2024-04-19,calls,135.0,53.1,True
aapl,2024-04-19,calls,140.0,49.97,True
aapl,2024-04-19,calls,145.0,45.2,True
aapl,2024-04-19,calls,150.0,39.75,True
aapl,2024-04-19,calls,155.0,35.4,True
aapl,2024-04-19,calls,160.0,31.0,True
aapl,2024-04-19,calls,165.0,26.59,True
aapl,2024-04-19,calls,170.0,22.97,True
aapl,2024-04-19,calls,175.0,19.35,True
aapl,2024-04-19,calls,180.0,15.8,True
aapl,2024-04-19,calls,185.0,12.66,False
aapl,2024-04-19,calls,190.0,9.93,False
aapl,2024-04-19,calls,195.0,7.55,False
aapl,2024-04-19,calls,200.0,5.46,False
aapl,2024-04-19,calls,205.0,3.9,False
aapl,2024-04-19,calls,210.0,2.66,False
aapl,2024-04-19,calls,215.0,1.84,False
aapl,2024-04-19,calls,220.0,1.24,False
aapl,2024-04-19,calls,225.0,0.76,False
aapl,2024-04-19,calls,230.0,0.54,False
aapl,2024-04-19,calls,235.0,0.39,False
aapl,2024-04-19,calls,240.0,0.28,False
aapl,2024-04-19,calls,245.0,0.19,False
aapl,2024-04-19,calls,250.0,0.14,False
aapl,2024-04-19,calls,255.0,0.11,False
aapl,2024-04-19,calls,260.0,0.09,False
aapl,2024-04-19,calls,265.0,0.08,False
aapl,2024-04-19,calls,270.0,0.12,False
aapl,2024-04-19,calls,275.0,0.05,False
aapl,2024-04-19,calls,280.0,0.05,False
aapl,2024-04-19,puts,80.0,0.07,False
aapl,2024-04-19,puts,85.0,0.09,False
aapl,2024-04-19,puts,90.0,0.1,False
aapl,2024-04-19,puts,95.0,0.12,False
aapl,2024-04-19,puts,100.0,0.15,False
aapl,2024-04-19,puts,105.0,0.22,False
aapl,2024-04-19,puts,110.0,0.25,False
aapl,2024-04-19,puts,115.0,0.31,False
aapl,2024-04-19,puts,120.0,0.39,False
aapl,2024-04-19,puts,125.0,0.48,False
aapl,2024-04-19,puts,130.0,0.59,False
aapl,2024-04-19,puts,135.0,0.74,False
aapl,2024-04-19,puts,140.0,0.93,False
aapl,2024-04-19,puts,145.0,1.22,False
aapl,2024-04-19,puts,150.0,1.53,False
aapl,2024-04-19,puts,155.0,2.0,False
aapl,2024-04-19,puts,160.0,2.59,False
aapl,2024-04-19,puts,165.0,3.31,False
aapl,2024-04-19,puts,170.0,4.3,False
aapl,2024-04-19,puts,175.0,5.45,False
aapl,2024-04-19,puts,180.0,6.99,False
aapl,2024-04-19,puts,185.0,8.8,True
aapl,2024-04-19,puts,190.0,11.15,True
aapl,2024-04-19,puts,195.0,13.76,True
aapl,2024-04-19,puts,200.0,17.1,True
aapl,2024-04-19,puts,205.0,20.52,True
aapl,2024-04-19,puts,210.0,25.32,True
aapl,2024-04-19,puts,215.0,29.99,True
aapl,2024-04-19,puts,220.0,35.04,True
aapl,2024-04-19,puts,245.0,66.95,True
aapl,2024-04-19,puts,280.0,96.85,True
aapl,2024-06-21,calls,50.0,136.16,True
aapl,2024-06-21,calls,55.0,128.22,True
aapl,2024-06-21,calls,60.0,127.15,True
aapl,2024-06-21,calls,65.0,119.25,True
aapl,2024-06-21,calls,70.0,117.85,True
aapl,2024-06-21,calls,75.0,108.6,True
aapl,2024-06-21,calls,80.0,108.84,True
aapl,2024-06-21,calls,85.0,100.1,True
aapl,2024-06-21,calls,90.0,95.3,True
aapl,2024-06-21,calls,95.0,93.24,True
aapl,2024-06-21,calls,100.0,89.34,True
aapl,2024-06-21,calls,105.0,81.92,True
aapl,2024-06-21,calls,110.0,78.4,True
aapl,2024-06-21,calls,115.0,74.81,True
aapl,2024-06-21,calls,120.0,69.94,True
aapl,2024-06-21,calls,125.0,65.31,True
aapl,2024-06-21,calls,130.0,60.0,True
aapl,2024-06-21,calls,135.0,55.13,True
aapl,2024-06-21,calls,140.0,50.62,True
aapl,2024-06-21,calls,145.0,47.5,True
aapl,2024-06-21,calls,150.0,41.65,True
aapl,2024-06-21,calls,155.0,37.84,True
aapl,2024-06-21,calls,160.0,33.54,True
aapl,2024-06-21,calls,165.0,29.56,True
aapl,2024-06-21,calls,170.0,25.92,True
aapl,2024-06-21,calls,175.0,22.37,True
aapl,2024-06-21,calls,180.0,18.95,True
aapl,2024-06-21,calls,185.0,15.85,False
aapl,2024-06-21,calls,190.0,13.15,False
aapl,2024-06-21,calls,195.0,10.55,False
aapl,2024-06-21,calls,200.0,8.4,False
aapl,2024-06-21,calls,205.0,6.56,False
aapl,2024-06-21,calls,210.0,5.05,False
aapl,2024-06-21,calls,215.0,3.75,False
aapl,2024-06-21,calls,220.0,2.81,False
aapl,2024-06-21,calls,225.0,2.06,False
aapl,2024-06-21,calls,230.0,1.5,False
aapl,2024-06-21,calls,235.0,1.07,False
aapl,2024-06-21,calls,240.0,0.79,False
aapl,2024-06-21,calls,245.0,0.59,False
aapl,2024-06-21,calls,250.0,0.44,False
aapl,2024-06-21,calls,255.0,0.35,False
aapl,2024-06-21,calls,260.0,0.28,False
aapl,2024-06-21,calls,265.0,0.2,False
aapl,2024-06-21,calls,270.0,0.14,False
aapl,2024-06-21,calls,275.0,0.13,False
aapl,2024-06-21,calls,280.0,0.12,False
aapl,2024-06-21,calls,285.0,0.1,False
aapl,2024-06-21,calls,290.0,0.08,False
aapl,2024-06-21,calls,300.0,0.05,False
aapl,2024-06-21,calls,310.0,0.05,False
aapl,2024-06-21,calls,320.0,0.04,False
aapl,2024-06-21,puts,50.0,0.03,False
aapl,2024-06-21,puts,55.0,0.03,False
aapl,2024-06-21,puts,60.0,0.05,False
aapl,2024-06-21,puts,65.0,0.06,False
aapl,2024-06-21,puts,70.0,0.09,False
aapl,2024-06-21,puts,75.0,0.1,False
aapl,2024-06-21,puts,80.0,0.13,False
aapl,2024-06-21,puts,85.0,0.18,False
aapl,2024-06-21,puts,90.0,0.19,False
aapl,2024-06-21,puts,95.0,0.25,False
aapl,2024-06-21,puts,100.0,0.3,False
aapl,2024-06-21,puts,105.0,0.37,False
aapl,2024-06-21,puts,110.0,0.44,False
aapl,2024-06-21,puts,115.0,0.58,False
aapl,2024-06-21,puts,120.0,0.66,False
aapl,2024-06-21,puts,125.0,0.85,False
aapl,2024-06-21,puts,130.0,1.01,False
aapl,2024-06-21,puts,135.0,1.27,False
aapl,2024-06-21,puts,140.0,1.6,False
aapl,2024-06-21,puts,145.0,1.99,False
aapl,2024-06-21,puts,150.0,2.49,False
aapl,2024-06-21,puts,155.0,3.12,False
aapl,2024-06-21,puts,160.0,3.86,False
aapl,2024-06-21,puts,165.0,4.8,False
aapl,2024-06-21,puts,170.0,5.95,False
aapl,2024-06-21,puts,175.0,7.25,False
aapl,2024-06-21,puts,180.0,8.85,False
aapl,2024-06-21,puts,185.0,10.76,True
aapl,2024-06-21,puts,190.0,12.9,True
aapl,2024-06-21,puts,195.0,15.5,True
aapl,2024-06-21,puts,200.0,18.26,True
aapl,2024-06-21,puts,205.0,21.8,True
aapl,2024-06-21,puts,210.0,25.65,True
aapl,2024-06-21,puts,215.0,30.21,True
aapl,2024-06-21,puts,220.0,37.5,True
aapl,2024-06-21,puts,225.0,39.6,True
aapl,2024-06-21,puts,230.0,51.8,True
aapl,2024-06-21,puts,235.0,50.57,True
aapl,2024-06-21,puts,240.0,62.9,True
aapl,2024-06-21,puts,245.0,55.32,True
aapl,2024-06-21,puts,250.0,65.26,True
aapl,2024-06-21,puts,255.0,75.61,True
aapl,2024-06-21,puts,260.0,83.38,True
aapl,2024-06-21,puts,265.0,90.0,True
aapl,2024-06-21,puts,270.0,91.27,True
aapl,2024-06-21,puts,275.0,81.23,True
aapl,2024-06-21,puts,280.0,143.1,True
aapl,2024-06-21,puts,290.0,118.72,True
aapl,2024-06-21,puts,300.0,115.54,True
aapl,2024-06-21,puts,310.0,140.49,True
aapl,2024-06-21,puts,320.0,145.28,True
aapl,2024-09-20,calls,50.0,137.05,True
aapl,2024-09-20,calls,55.0,129.29,True
aapl,2024-09-20,calls,60.0,124.4,True
aapl,2024-09-20,calls,65.0,122.15,True
aapl,2024-09-20,calls,70.0,116.04,True
aapl,2024-09-20,calls,75.0,111.38,True
aapl,2024-09-20,calls,80.0,105.43,True
aapl,2024-09-20,calls,85.0,101.0,True
aapl,2024-09-20,calls,90.0,99.2,True
aapl,2024-09-20,calls,95.0,94.75,True
aapl,2024-09-20,calls,100.0,89.57,True
aapl,2024-09-20,calls,105.0,74.03,True
aapl,2024-09-20,calls,110.0,69.66,True
aapl,2024-09-20,calls,115.0,62.1,True
aapl,2024-09-20,calls,120.0,71.32,True
aapl,2024-09-20,calls,125.0,66.3,True
aapl,2024-09-20,calls,130.0,55.57,True
aapl,2024-09-20,calls,135.0,57.4,True
aapl,2024-09-20,calls,140.0,53.26,True
aapl,2024-09-20,calls,145.0,48.85,True
aapl,2024-09-20,calls,150.0,44.87,True
aapl,2024-09-20,calls,155.0,40.9,True
aapl,2024-09-20,calls,160.0,36.85,True
aapl,2024-09-20,calls,165.0,32.85,True
aapl,2024-09-20,calls,170.0,29.45,True
aapl,2024-09-20,calls,175.0,26.9,True
aapl,2024-09-20,calls,180.0,22.84,True
aapl,2024-09-20,calls,185.0,19.7,False
aapl,2024-09-20,calls,190.0,17.0,False
aapl,2024-09-20,calls,195.0,14.3,False
aapl,2024-09-20,calls,200.0,12.0,False
aapl,2024-09-20,calls,205.0,10.07,False
aapl,2024-09-20,calls,210.0,8.2,False
aapl,2024-09-20,calls,215.0,6.55,False
aapl,2024-09-20,calls,220.0,5.22,False
aapl,2024-09-20,calls,225.0,4.45,False
aapl,2024-09-20,calls,230.0,3.28,False
aapl,2024-09-20,calls,235.0,2.54,False
aapl,2024-09-20,calls,240.0,1.99,False
aapl,2024-09-20,calls,245.0,1.55,False
aapl,2024-09-20,calls,250.0,1.18,False
aapl,2024-09-20,calls,255.0,0.97,False
aapl,2024-09-20,calls,260.0,0.74,False
aapl,2024-09-20,calls,265.0,0.56,False
aapl,2024-09-20,calls,270.0,0.49,False
aapl,2024-09-20,calls,280.0,0.3,False
aapl,2024-09-20,calls,290.0,0.23,False
aapl,2024-09-20,calls,300.0,0.17,False
aapl,2024-09-20,calls,310.0,0.13,False
aapl,2024-09-20,puts,50.0,0.06,False
aapl,2024-09-20,puts,55.0,0.09,False
aapl,2024-09-20,puts,60.0,0.08,False
aapl,2024-09-20,puts,65.0,0.22,False
aapl,2024-09-20,puts,70.0,0.18,False
aapl,2024-09-20,puts,75.0,0.4,False
aapl,2024-09-20,puts,80.0,0.24,False
aapl,2024-09-20,puts,85.0,0.29,False
aapl,2024-09-20,puts,90.0,0.36,False
aapl,2024-09-20,puts,95.0,0.43,False
aapl,2024-09-20,puts,100.0,0.51,False
aapl,2024-09-20,puts,105.0,0.65,False
aapl,2024-09-20,puts,110.0,0.74,False
aapl,2024-09-20,puts,115.0,0.89,False
aapl,2024-09-20,puts,120.0,1.11,False
aapl,2024-09-20,puts,125.0,1.39,False
aapl,2024-09-20,puts,130.0,1.65,False
aapl,2024-09-20,puts,135.0,2.06,False
aapl,2024-09-20,puts,140.0,2.46,False
aapl,2024-09-20,puts,145.0,3.0,False
aapl,2024-09-20,puts,150.0,3.6,False
aapl,2024-09-20,puts,155.0,4.35,False
aapl,2024-09-20,puts,160.0,5.35,False
aapl,2024-09-20,puts,165.0,6.5,False
aapl,2024-09-20,puts,170.0,7.65,False
aapl,2024-09-20,puts,175.0,9.05,False
aapl,2024-09-20,puts,180.0,10.75,False
aapl,2024-09-20,puts,185.0,12.6,True
aapl,2024-09-20,puts,190.0,14.9,True
aapl,2024-09-20,puts,195.0,17.2,True
aapl,2024-09-20,puts,200.0,20.06,True
aapl,2024-09-20,puts,205.0,23.11,True
aapl,2024-09-20,puts,210.0,26.75,True
aapl,2024-09-20,puts,215.0,30.81,True
aapl,2024-09-20,puts,220.0,35.3,True
aapl,2024-09-20,puts,225.0,49.25,True
aapl,2024-09-20,puts,230.0,51.92,True
aapl,2024-09-20,puts,235.0,49.27,True
aapl,2024-09-20,puts,240.0,62.35,True
aapl,2024-09-20,puts,245.0,60.23,True
aapl,2024-09-20,puts,250.0,65.34,True
aapl,2024-09-20,puts,255.0,66.75,True
aapl,2024-09-20,puts,260.0,79.97,True
aapl,2024-09-20,puts,265.0,79.91,True
aapl,2024-09-20,puts,270.0,92.35,True
aapl,2024-09-20,puts,280.0,96.59,True
aapl,2024-09-20,puts,290.0,96.33,True
aapl,2024-09-20,puts,300.0,122.25,True
aapl,2024-09-20,puts,310.0,130.4,True
aapl,2024-12-20,calls,50.0,134.41,True
aapl,2024-12-20,calls,55.0,126.31,True
aapl,2024-12-20,calls,60.0,126.15,True
aapl,2024-12-20,calls,65.0,110.67,True
aapl,2024-12-20,calls,70.0,101.1,True
aapl,2024-12-20,calls,75.0,111.7,True
aapl,2024-12-20,calls,80.0,106.7,True
aapl,2024-12-20,calls,85.0,101.77,True
aapl,2024-12-20,calls,90.0,81.85,True
aapl,2024-12-20,calls,95.0,95.0,True
aapl,2024-12-20,calls,100.0,84.3,True
aapl,2024-12-20,calls,105.0,68.85,True
aapl,2024-12-20,calls,110.0,72.65,True
aapl,2024-12-20,calls,115.0,69.48,True
aapl,2024-12-20,calls,120.0,70.52,True
aapl,2024-12-20,calls,125.0,68.2,True
aapl,2024-12-20,calls,130.0,64.2,True
aapl,2024-12-20,calls,135.0,60.35,True
aapl,2024-12-20,calls,140.0,55.78,True
aapl,2024-12-20,calls,145.0,51.41,True
aapl,2024-12-20,calls,150.0,47.74,True
aapl,2024-12-20,calls,155.0,43.35,True
aapl,2024-12-20,calls,160.0,40.05,True
aapl,2024-12-20,calls,165.0,36.39,True
aapl,2024-12-20,calls,170.0,33.0,True
aapl,2024-12-20,calls,175.0,29.73,True
aapl,2024-12-20,calls,180.0,26.59,True
aapl,2024-12-20,calls,185.0,23.65,False
aapl,2024-12-20,calls,190.0,20.75,False
aapl,2024-12-20,calls,195.0,18.35,False
aapl,2024-12-20,calls,200.0,16.0,False
aapl,2024-12-20,calls,205.0,13.7,False
aapl,2024-12-20,calls,210.0,11.68,False
aapl,2024-12-20,calls,215.0,9.99,False
aapl,2024-12-20,calls,220.0,8.41,False
aapl,2024-12-20,calls,225.0,6.95,False
aapl,2024-12-20,calls,230.0,6.29,False
aapl,2024-12-20,calls,235.0,4.86,False
aapl,2024-12-20,calls,240.0,4.26,False
aapl,2024-12-20,calls,245.0,3.55,False
aapl,2024-12-20,calls,250.0,2.9,False
aapl,2024-12-20,calls,255.0,1.99,False
aapl,2024-12-20,calls,260.0,1.69,False
aapl,2024-12-20,calls,265.0,1.16,False
aapl,2024-12-20,calls,270.0,1.24,False
aapl,2024-12-20,calls,275.0,1.02,False
aapl,2024-12-20,calls,280.0,0.82,False
aapl,2024-12-20,calls,285.0,0.71,False
aapl,2024-12-20,calls,290.0,0.63,False
aapl,2024-12-20,calls,295.0,0.43,False
aapl,2024-12-20,calls,300.0,0.46,False
aapl,2024-12-20,calls,305.0,0.4,False
aapl,2024-12-20,calls,310.0,0.35,False
aapl,2024-12-20,puts,50.0,0.08,False
aapl,2024-12-20,puts,55.0,0.12,False
aapl,2024-12-20,puts,60.0,0.16,False
aapl,2024-12-20,puts,65.0,0.18,False
aapl,2024-12-20,puts,70.0,0.27,False
aapl,2024-12-20,puts,75.0,0.35,False
aapl,2024-12-20,puts,80.0,0.35,False
aapl,2024-12-20,puts,85.0,0.47,False
aapl,2024-12-20,puts,90.0,0.55,False
aapl,2024-12-20,puts,95.0,0.65,False
aapl,2024-12-20,puts,100.0,0.81,False
aapl,2024-12-20,puts,105.0,0.97,False
aapl,2024-12-20,puts,110.0,1.17,False
aapl,2024-12-20,puts,115.0,1.44,False
aapl,2024-12-20,puts,120.0,1.76,False
aapl,2024-12-20,puts,125.0,2.05,False
aapl,2024-12-20,puts,130.0,2.45,False
aapl,2024-12-20,puts,135.0,2.96,False
aapl,2024-12-20,puts,140.0,3.55,False
aapl,2024-12-20,puts,145.0,4.2,False
aapl,2024-12-20,puts,150.0,4.97,False
aapl,2024-12-20,puts,155.0,5.9,False
aapl,2024-12-20,puts,160.0,6.95,False
aapl,2024-12-20,puts,165.0,8.05,False
aapl,2024-12-20,puts,170.0,9.35,False
aapl,2024-12-20,puts,175.0,10.9,False
